791.6020417668241,292.6952515020789,789.9947397887538,372.5323680765176,1340.0010024442554,366.8499164243586,1371.8076397972338,339.46584417179537
1396.6913425693765,293.7604159089756,1396.0570124460764,377.02008646836146,1666.202928093415,367.18688841335137,1665.5631854993155,297.18249598707445
2141.5833287460205,529.6091819586926,2116.40404126051,529.7332889696476,2116.713082419534,558.6558180490867,2139.800043926481,558.3894208639481
1303.3161378715224,549.7808773150302,1287.8271545377522,566.0554358597984,1316.3504292806529,586.8601582623386,1327.214203421513,570.0988471526136
1025.331298781564,622.2219043488716,1040.8772061619086,641.0922065334365,1074.9748582924608,612.3594296018056,1056.9095613731158,592.8112260167488
1361.4020437214194,600.1034476720079,1340.7004718085711,615.5306923517854,1378.9247642015787,647.6252267200499,1389.3815385640582,630.4201123912263
942.1616984764928,705.3048454785926,959.396041915512,724.8674912972832,991.762697584644,692.2206579450874,972.24266655941,675.5965637218002
1444.1610391545496,680.9910735649348,1422.5863359605016,698.0719145792906,1460.8386998039557,730.3606383847584,1472.063523145268,716.7488871664166
862.4735228611961,786.5370257270258,879.9440322800756,804.8363734859621,911.5206215681725,774.8190744717293,894.1419378370946,755.8717250588936
1524.1104686710498,762.7824816971372,1502.9997668059632,775.5236645936164,1539.7874915839968,810.1332819694518,1551.400133412749,794.2320396175793
785.6540245740025,862.223725891565,804.0057204642685,880.7436512466007,835.2321596389169,849.2278376016002,817.3688092991603,833.4488365205094
1601.1056068514386,838.2696289141968,1579.375243303766,854.1430321190448,1613.7576118631364,888.0066403135013,1629.1166105796383,872.7907519686422
709.7823843834908,939.50090936981,725.9349219308011,957.1767067966175,760.2323261633238,927.88704478165,741.8925211055436,907.2738718867282
1678.0059058816116,915.7858247753321,1655.504619914135,928.944748421013,1691.0692131928884,963.4035311213071,1703.8814618831884,948.3102960692778
642.117797560919,1008.1171356869269,660.5274539028865,1026.023441859062,690.0991131831186,994.4033575494657,670.8552699492966,978.476697842448
1745.3485450894357,988.2559547709997,1727.792324426049,1005.8568360056298,1764.392379662485,1035.6608097742214,1775.8827666549828,1019.174789988122
560.367829961386,1086.8293085838866,576.3805813877757,1104.5592975794257,611.1282820691824,1074.552299896658,594.0942897093555,1056.5264395019199
864.689813463336,1088.2755630905185,883.3970261120323,1111.4520197332085,913.481628545493,1076.8992011033292,894.8450576250539,1062.5921391929503
1825.5579169543998,1064.6942662732095,1805.1738682903958,1079.6350734235702,1842.2498408533825,1112.8069316384353,1854.3840818027008,1097.2543382466215
1512.0791650190363,1068.129850934858,1496.6267276337992,1086.6766883392017,1526.391679871345,1114.121255597349,1544.9642071132764,1095.0795766922513
772.4821059525672,1139.4900749405401,780.7600831643214,1161.7745681057474,822.2455286743377,1129.8277829681847,801.7985143561489,1111.3627490304023
927.4895744313659,1178.218298202725,944.3540820028105,1200.4844478448429,1007.8387778646728,1139.3821727167938,986.6912092092838,1120.8968251986375
1420.0764340117298,1133.921741415484,1403.1068746744816,1152.5753894654922,1465.0391009666987,1212.221451528395,1484.3654521411154,1193.429108281133
455.5272518743578,1192.6498316501659,473.2288561160374,1210.3869515973422,505.46497424032873,1180.5591464854347,489.05962473407243,1161.7005405435098
1930.3203186189503,1169.6197707650845,1909.6154617695277,1186.7441046045478,1946.592626989454,1218.7613153178297,1959.7923345373733,1202.9142360174278
679.3329619606831,1201.0645686126259,701.0114861926972,1223.300517833981,732.8000875024577,1188.3663292460583,711.1781878860052,1172.2878217823647
