54.06301982300221,44.41485286337207,53.656226199942964,77.72308852449069,285.45184104347675,78.75900304051248,285.2688117848201,43.40521711648944,20.83563131093979
290.4691384942065,107.93877265706793,290.4589864569555,137.1769980897206,402.1633690439379,128.80749475628608,401.7915737889202,98.80121650905244,14.956300973892212
216.03240778938437,107.33097521465534,215.98816235061793,138.18213272421556,275.0641112328985,132.15770682772697,274.9338287343685,104.51598973184522,14.811720788478851
491.16731089718274,51.51747593568429,491.0775632721375,74.99646729081375,1188.1616725688625,76.65932840768801,1188.0084828072231,52.33292888516349,10.99107176065445
38.787069946894825,106.16395839634009,39.32190176495655,133.1636166777587,193.6268514779101,132.95702316062372,193.95066421526914,105.4681768461955,8.9726602435112
38.162405123298306,584.8921175256988,38.26720320976988,606.4235427919574,255.95604753445164,606.378519317342,255.5768152578349,585.4377263910502,7.992459833621979
305.1338126806571,48.28864247736105,305.68477279044765,74.77154846008659,441.61942111078054,76.48453925434603,442.19956554611315,48.57379244539818,7.889937698841095
109.06918897145447,367.131483833692,109.04346098870373,383.94710514596176,225.32441681306594,382.8958795326761,225.14136769761672,365.1743578504246,5.999361217021942
37.891254456077306,460.17158283673547,37.9057763560864,478.25962286901677,494.8098610018928,479.99922888747136,494.4107068389999,458.96443808250183,5.9915109276771545
927.6847831058581,752.5115028549363,927.6216323865235,769.6469258061808,974.7444933032928,770.0538846231734,974.7114996826882,753.2891596742369,5.989601671695709
38.183981928281085,278.49174427382894,37.91767579819404,298.18689840495057,127.2504029145522,300.0962474795183,126.90707803602585,279.27256907835203,4.995669662952423
447.7853235769077,173.21339525000585,447.5030329618427,192.96770718559475,548.3753177615793,191.64611410075946,548.470210251668,175.15469682934238,3.995719611644745
491.16305410219724,753.4606355825116,490.47689120803,770.1145785474978,902.9427703758683,770.4619982701028,902.8371451000876,754.6969301274249,3.970109283924103
139.6883303589546,672.5114750419002,139.71511399122076,687.5042938659469,371.19062753002135,689.8549588409843,371.14209588504485,671.4641922314889,3.945609211921692
377.9774515690657,698.9904011259885,378.10070172895985,715.2982454881372,464.88289584383193,717.7073914782496,464.64689034522036,698.4803358347409,3.753762423992157
562.2357262873486,174.79999326006856,562.3002070305981,193.88418265767564,622.0516523474571,194.93819237301028,621.6554068992455,175.5963222321937,2.9991511702537537
38.30556917523057,246.42850338548152,38.31890831767172,266.2098900838663,416.741592097746,267.7678679827383,416.4467852132179,249.45981212053326,2.9980592727661133
152.69366098183053,644.9622836277138,152.6231806276512,662.1817055659459,278.39094890234054,661.8631399718937,278.40653113698676,646.5395906781134,2.990440309047699
1197.7088336998204,173.51372765431574,1197.994109904223,192.80376512017688,1222.9222090304943,192.80872433670123,1222.6742699045412,175.95816743687465,2.9314199090003967
109.60292199162558,393.33178310613965,109.30560025001321,408.43633590903414,319.8820317935158,409.77205627145065,319.89089247020377,391.1673976798196,2.9055562615394592
993.6491283444046,752.9246162433494,993.5050293587194,773.4577296264156,1162.9866703244916,767.8034783939779,1162.9887786947397,752.6677304812619,2.8828704357147217
108.59706521778402,339.86204764808963,108.51873006333402,353.8594595024001,204.56119322043546,353.38412674260053,204.47914984238676,338.0050032392565,1.9992324709892273
44.805239055967455,177.0234318629706,44.36446633977657,191.6064692442752,74.74813045389666,192.45098060792364,75.00098973961823,176.86717340958205,1.994793176651001
108.29458075113914,699.1400523602898,107.82101288876584,714.4734183830828,202.92537589637348,715.3199275603765,203.03857720609196,700.4425386917461,1.9947142004966736
216.88852618396632,701.0709242215873,217.41754117245534,715.6429067334545,266.6951242677835,714.4252274108321,266.8843811979055,699.440982184815,1.9705675840377808
